gaming_title,yes_relevancy,no_relevancy
Vire PRO PLAYER em UMA SEMANA assistindo esse vídeo! - COD MOBILE / Call of Duty:Mobile,0.3689381182,0.631061852
Ranking CoD Zombies Games From Worst to Best in 60 seconds,0.9981149435,0.00188510865
CROSSBOW vs TANK! | COD MOBILE | SOLO VS SQUADS,0.9135571718,0.08644282818
I QUIT Sniping for a day,0.9894040823,0.01059595402
The Unstoppable Sniper,0.9092198014,0.09078019112
Watch me play call of duty 3 please i'm desperate,0.9753124714,0.02468752675
Call of Duty Vanguard,0.9784966707,0.02150327899
Call of Duty Modern Warfare,0.5517255068,0.4482744932
Anti aircraft gunner gets owned by an aircraft #shorts #warzone,0.8827551007,0.1172448844
He called me trash so I kept sniping him,0.8549935222,0.1450065523
#1 Sniper gets accused of cheating,0.953389585,0.04661042243
Dino Minions Have Landed - Call of Duty Warzone,0.9411776066,0.05882236734
This Camo Gave Me CHEATS,0.9382181168,0.06178189069
this BROKEN class got me REPORTED,0.937497735,0.06250221282
Did this CoD DESERVE all the HATE?,0.9826034904,0.01739651151
How To Get Away With Murder (Warzone),0.9801187515,0.01988127641
1v1s against Viewers!! Come get smacked.,0.9330444336,0.06695549935
Hi9 | PCOD का मतलब क्या है | Dr.Rooma Sinha | Sr.Gynaecologist,0.3019086421,0.6980913877
"🔴 LIVE- Call of Duty's ""MERCENARIES OF FORTUNE"" Season 4 | Warzone 🔴",0.9637723565,0.03622768447
LIVE Fortune‘s Keep Resurgence #KINGDRAKO #Callofduty,0.5563978553,0.4436021149
SHADOWBANNED | Bots reported me and activision sent me to a SHADOWBANNED Lobby and i still WON🐱‍👤,0.9423627853,0.05763724074
The Entire Team REPORTED Me For CHEATING In Modern Warfare - Search & Destroy!,0.9937926531,0.006207354832
Chemical Oxygen Demand in hindi by Civil Engineering,0.8605190516,0.1394809783
this whole search and destroy match is crazy,0.9920090437,0.007991007529
this OWEN CLASS is like CHEATING in WARZONE 🤯..(Warzone Best Loadout),0.9978784323,0.00212154421
KSI REACTS TO MY VIDEO,0.8619703054,0.1380296648
will I ever nuke (Cold War Search and Destroy),0.9250637889,0.07493622601
Dinos Keep - Call of Duty Warzone,0.940112114,0.0598878786
new map new season new meta,0.9981934428,0.00180651492
BEST AR in the GAME! *Warzone*,0.998541832,0.001458133222
*NEW* Another #WARZONE #MOBILE gameplay #codm leak by alpha testers  | excited??,0.9708780646,0.02912188321
I 1v1'd a TRASH TALKER and this happend,0.972999692,0.02700030431
Playing warzone with hubby ._if we LOSE we DRINK,0.9890158772,0.01098419726
PATIENCE IN WARZONE MAKES THE DIFFERENCE,0.961584568,0.03841548413
-Alessia Bianchi💀-,0.2444381565,0.7555618286
Sniping Struggles,0.8232545257,0.1767454147
1v1 with randoms in WC and destroyed them | CODM | Sniper Montage,0.9883500338,0.01164994016
W#1082!!! SOLOS 5 KILLS RECONS!!!!,0.9271589518,0.07284106314
20+ Sad/Depressing Roblox Music Codes/IDs | *June2021*,0.5463083386,0.4536916316
Modern Warfare II Countdown!! New Ranked Mode!!,0.8498203158,0.1501796693
۱۳ ژوئن ۲۰۲۲,0.09462662041,0.9053733349
5 Finger Claw on Battle royale. #sneakyoncodm #callofdutymobile #codnarco,0.987699151,0.012300862
Code meaning in Hindi | Code ka kya matlab hota hai | daily use English words,0.08967638761,0.9103235602
DEITEI TODO MUNDO (NÃO ENTENDERAM NADA) 🤣 - COD: MOBILE BATTLE ROYALE,0.05439346656,0.9456065297
JET vs WORLD’S TALLEST CAMPER 🤯| COD MOBILE,0.7273583412,0.272641629
COD WARZONE PT#628 - Recepções com tiro,0.6020727754,0.3979272246
Que alguien detenga a la CORDITE por favor - Call Of Duty Mobile,0.2060820162,0.793917954
I 1v1'd Miney in COD Mobile... (MOVEMENT GOD),0.8741470575,0.1258529127
Difference between BOD and COD | BOD Vs COD | permissible limit of BOD and COD | water treatment |,0.4927760065,0.5072240233
I DID THE MOST INSANE JACKAL CHALLENGE EVER IN COD MOBILE 😱😳 #shorts,0.9949659705,0.005033996888
*NEW* Warzone WTF & Funny Moments #848,0.9931082726,0.006891647354
NEW LEGENDARY L-CAR 9 in COD MOBILE! (L-CAR 9 Industrial Pulverizer),0.9887401462,0.01125982776
これ一択だな！あの‘‘新武器KSP‘‘が10倍強くなる『世界最強のHeaven』が使うカスタムとんでもなく強いんだが...ww【CODモバイル】〈KAME〉,0.1351800263,0.8648199439
"Warzone, but using META Loadouts from every Call of Duty",0.9989988208,0.001001144061
Complément d'objet direct (COD) شرح بالدارجة! المفعول به,0.04580090567,0.9541990161
RUS-79U IS SO INSANE THIS SEASON 6 COD MOBILE BATTLE ROYALE ! | SOLO vs SQUAD,0.9994592071,0.0005408009747
C.O.D band - Behoshi  ( Nepali Millionaire's First Love ),0.2415485978,0.7584514618
HAZLO BIEN! CUIDADO! MIRA ESTO ANTES DE JUGAR EVENTO JACKAL | COD Mobile | RULETA ALIAS LEGENDARIA,0.0760833919,0.9239165783
THIS UPDATED SETTINGS MAKES YOU PRO IN BATTLE ROYALE | COD MOBILE BR SETTINGS,0.9980764389,0.001923592994
EVERY LOSS IS 10 PUSHUPS in COD Mobile...,0.9958485365,0.004151482135
"GOODS COMMS, GOODGAMEPLAY | CALL OF DUTY MOBILE",0.7444980145,0.2555019855
*NEW* SEASON 6 BATTLE PASS MAXED OUT in COD MOBILE,0.9933163524,0.006683715153
JET vs BUTCHER 🤯| COD MOBILE,0.8902983069,0.1097016707
*NEW* MISSILE TURRET is OVERPOWERED 🤯| COD MOBILE,0.9116936326,0.08830637485
El ESTADO ACTUAL de COD Mobile en PLENO 2022,0.1098364368,0.8901636004
*NEW* JACKAL JET IS FINALLY HERE IN COD MOBILE SEASON 6 'TO THE SKIES' UPDATE!,0.9999177456,8.23E-05
COD WARZONE ESTA LLEGANDO A SU FINAL POR ESTO...,0.3333239555,0.6666759849
SOLO vs SQUAD | 30 KILLS | INTENSE SHOTGUN FIGHT ( HS0405 ) in COD Mobile,0.9818591475,0.01814088598
HOW TO GET DIAMOND CAMO FAST IN CALL OF DUTY MOBILE IN 2022 | QUICKEST WAY🤙😳😱,0.9975212216,0.002478758339
MAC10 IN SEASON 5 IS UNSTOPABBLE! | CALL OF DUTY MOBILE,0.9959145188,0.004085449502
最新作CoD:Vは今が買い時!!『最後の二次戦CoD遊べるのは今だけ!!』【CoDVanguard : 実況者ジャンヌ】,0.1212078556,0.8787921667
Free Fire Gamer Vs Call Of Duty Gamer,0.969142735,0.03085727431
COD MOBILE ESTÁ MUERTO? | REACCION a El ESTADO ACTUAL de COD Mobile en PLENO 2022,0.04606802762,0.9539319873
COMO CONSEGUIR EL CAMUFLAJE DE ORO Y DIAMANTE MÁS RÁPIDO EN COD MOBILE,0.004314425867,0.9956855774
*NEW* L-CAR AUTO PISTOL is ACTUALLY GOOD! 🤯| COD MOBILE,0.9496715069,0.05032846704
Top 5 NEW Secret Locations in Call of Duty Mobile! (Season 1 Glitches),0.999886632,0.0001133530022
The Doggfather Arrives in Call of Duty®: Mobile,0.924947083,0.0750529021
INJUSTICIA...otra LEGENDARIA GRATIS  más en el Cod Mobile Chino,0.09765798599,0.9023420215
BUENAS NOTICIAS!!! NUEVOS CAMBIOS EN CALL OF DUTY MOBILE...,0.0710792467,0.9289208055
El Lindo - COD (Official Video),0.0725691244,0.9274309278
#1 SHOTGUN PLAYER in COD MOBILE...,0.9445459247,0.05545409024
I BROKE the WORLD RECORD HEIGHT in COD MOBILE!!,0.9548410177,0.04515890777
Call of Duty:Warzone Solo Gameplay 17 Kill UGM 8 PS5 (No Commentary),0.9958907366,0.004109183792
COD Mobile Funny Moments Ep.241 - ATTACK OF THE UNDEAD,0.9654965997,0.03450345993
EVERY COD MOBILE PLAYER UNDERESTIMATES THIS…,0.9771836996,0.02281626128
100 kills in 21 minutes on rebirth island 🔥,0.9933834672,0.006616510917
75 kills in NEW rebirth island solos... 😳,0.9846212864,0.01537867822
Types of COD Players,0.7196618915,0.2803380787
Der PVP PROFI ist ZURÜCK! | COD 1gg3,0.2333880365,0.7666119933
WARZONE: New SMG META After Update! All SMGS Ranked & BEST LOADOUTS!,0.9852384925,0.01476155408
*NEW* WARZONE BEST HIGHLIGHTS! - Epic & Funny Moments #840,0.9949834347,0.005016554147
I SPECATED REBIRTH RESURGENCE SOLOS AND SPECTATED A DEMON..,0.7366435528,0.2633564472
"Warzone, but my CRUSH builds MY CLASS! *NERVOUS*",0.9936542511,0.00634573726
My FIRST GAMES on Modern Warfare II.. (MW2 Reveal),0.9869188666,0.01308111101
If you love this sniper main combo watch this video,0.9948010445,0.00519900443
This NEW way to rush on terminal in COD Mobile!,0.9960280657,0.003971952945
How to Perfectly Cook Cod 3 Different Ways,0.03027814068,0.9697218537
TOP 300 Funniest Fails in WARZONE,0.9895448089,0.01045512501
*NEW* WARZONE BEST HIGHLIGHTS! - Epic & Funny Moments #,0.9936704636,0.006329563912
Switching to COD Mobile..,0.8863417506,0.1136582196
Ranking every Call of Duty game,0.9910573959,0.008942564018
Your First Call Of Duty Game Was:,0.99408108,0.005918919574
"TALKING WITH COD PROS IN NEW YORK CITY (ASIM, TEMP, METHODZ, ZER0)",0.7831380367,0.2168619782
40 KILLS w/ *NEW* MARCO 5 on NEW FORTUNE'S KEEP!,0.9985563159,0.001443715999
Call of Duty Modern Warfare: Warzone Solo Gameplay! (No Commentary),0.970239222,0.0297607258
All First Person Death Scenes in Call of Duty,0.9869869351,0.01301313937
The History of the WORST GUNS in Call of Duty...,0.9992788434,0.0007211533957
Pan Seared Cod Fillet-How To Properly Fry Cod Fillet -Two Easy and Quick Fish Recipes- Pan Fried Cod,0.8643773794,0.1356225759
Why Is Call of Duty Vanguard SO BAD?!,0.9913116693,0.008688335307
【驚愕】CoD:MW現役SR猛者プレイヤー vs ハセシン『マジでボコボコにされてしまった件』,0.3980029225,0.6019970775
Call Of Duty Boston Challengers | Day 3,0.9394099712,0.06059003621
the GRAU 5.56 meta on rebirth island,0.9942902327,0.005709809717
The Best 3 Shot Weapon in COD Mobile,0.9797178507,0.02028215118
This 3 year old is better than you at COD (6 finger claw),0.9978366494,0.002163326368
DROPPING 29 KILLS! | CALL OF DUTY MOBILE,0.9270503521,0.07294962555
Call of Duty WWII - THE FULL GAME,0.9888088107,0.01119124703
*NEW* WARZONE BEST HIGHLIGHTS! - Epic & Funny Moments #838,0.9970703125,0.002929606475
CORRE YA! BETA ABIERTA GLOBAL! TRAIGO TODO LO NUEVO! | COD Mobile | Rido,0.06518938392,0.9348105788
*NEW* Warzone WTF & Funny Moments #847,0.9935397506,0.00646023592
the WORST Call of Duty I've EVER played - Call of Duty Vanguard (part2),0.99941957,0.000580419146
Call of Duty Modern Warfare: Warzone Battle Royale Gameplay (No Commentary),0.980925262,0.01907479391
SOLO VS SQUAD | INTENSE FARM FIGHTS | 33 KILLS,0.9857871532,0.01421284955
*NEW* WARZONE BEST HIGHLIGHTS! - Epic & Funny Moments #837,0.9973967075,0.002603286877
Still one of the Strangest Easter Eggs in a Cod game,0.9880429506,0.01195701864
Trump Plays Call of Duty Vanguard! (Voice Troll),0.9788469672,0.02115305699
TIMTHETATMAN REACTS TO THE BEST TRICKSHOTS IN CALL OF DUTY HISTORY,0.9945072532,0.005492777098
*NEW* LEGENDARY M13 - LIMINAL FLARE 😍 | COD MOBILE,0.9074531198,0.09254688025
Reacting to the BEST COD MOBILE CLIPS of ALL TIME!,0.9718491435,0.02815084904
I 1v1’d my rich Friend for 10k CP,0.9736855626,0.02631442249
FIRST BLACK OPS 5 IMAGES LEAK ONLINE... (Call of Duty 2024),0.9843662977,0.01563377678
"Believe It Or Not... CALL OF DUTY 2024 Weapons, Maps & Settings Have Already Leaked... (COD 2024)",0.9514144659,0.04858550057
The ENTIRE Modern Warfare 2 Multiplayer Was JUST Revealed… All Multiplayer Maps & Gameplay Shots!,0.9790437222,0.02095629647
the WORST Call of Duty I've EVER played - Call of Duty Vanguard,0.9994909763,0.0005090215709
CELEBRATING HOLI IN COD MOBILE,0.8318691254,0.1681309491
COD Vanguard Zombies - Shi No Numa Easter Egg Attempt! (Funny Moments),0.825304687,0.1746953726
Afghanistan 1986｜Soviet Connections｜Call of Duty Black Ops 2｜8K,0.8565513492,0.1434487104
【P90勢号泣】突然の強化により『覇権争い』に食い込むまでに強くなってしまった大人気武器がコレ。【CODモバイル】〈KAME〉,0.1325929165,0.8674070835
A Melhor *CLASSE para L-Car 9* do COD Mobile,0.4763589799,0.5236410499
Call of Duty Warzone Solo 17 Kill Gameplay M4A1 (No Commentary),0.9982220531,0.001777991187
Viewer Games! Crazy Challenges Happening Tonight | CoD Mobile,0.900726974,0.09927305579
le Call of Duty le PLUS DETESTÉ 🤮🤮🤮,0.6307379007,0.3692620695
*UPDATED* Season 5 - Top 10 Weapons in Cod Mobile,0.9940032363,0.005996824708
Biological Oxygen Demand and Chemical Oxygen Demand | Engineering Chemistry 1 in Hindi,0.8779221773,0.1220777929
Aggressive Sniping but they think I have HACKS,0.9979984164,0.002001618966
Cod Mobile Season 8 best loadout! Jokesta Phone and iPad Settings included!,0.9786356091,0.02136443742
When you meet another knifer in CoD 🗡😱,0.5278046727,0.4721953273
COD NELLA VITA REALE w/ @xMurry @GiampyTek @Manfredi Simonetti,0.01895459555,0.9810453653
Call of Duty Mobile Zombies Undead Siege Trailer + Dempsey Dies! COD Mobile Zombies Season 6 Trailer,0.6334062219,0.3665937483
the greatest COD of all time,0.864377141,0.1356229037
INILAH WUJUD MENGERIKAN BOM NUKLIR DI TIMUR TENGAH! Call of Duty: Modern Warfare GAMEPLAY #2,0.4082750082,0.5917249918
"Using EVERY ""ONE HANDED"" Gun in Call of Duty / Ghosts619",0.989136219,0.01086382009
Kidnapping The Sacred Cod,0.4835270643,0.5164729357
la MEILLEURE Mission Infiltration sur CALL OF DUTY en ULTRA REALISTE 🤯,0.1530749202,0.8469250798
Cod Mobile pero está a 240FPS,0.9581446052,0.04185532406
COD और Army में क्या अंतर होता है? All doubts clear here,0.2121522129,0.7878478169
HOW TO IMPROVE MOVEMENT!  - Call of Duty Mobile,0.7936939001,0.2063061148
THIS TRAP MASTER NERF MADE ME RE-INSTALL COD MOBILE!,0.5792826414,0.4207173884
CoD: WWII Realistic Graphics Gameplay (SweetFX),0.5993593931,0.4006405771
نینجا شات مولایی🤯❌#کالاف_دیوتی_موبایل #cod #codmobile #پابجی #pubg #callofduty #pubgmobile,0.03091228567,0.9690876603
Cod Meaning,0.1788170487,0.8211829662
Call of Duty Warzone - I was so wrong,0.9707416892,0.02925833501
Call Of Duty WARZONE: TOP 5 BEST ASSAULT RIFLE SETUPS To Use! (WARZONE Best Loadouts),0.9992679954,0.0007319467841
"YOU HAVE TO TRY This BY15 Gunsmith Build in Call of Duty Mobile, It is UNREAL (COD Mobile Season 9)",0.9995477796,0.0004521599913
"Jadinya Gini Nih Kalau Indra Aziz Nyanyi Shopee COD, Keren Banget Loh! #shorts",0.08913195878,0.9108679891
"Pilih Metode Pembayaran COD di Shopee, Pasti Dapat Gratis Ongkir!",0.02667496912,0.9733250737
For the Love of Cod,0.9526391625,0.04736088216
［COD BOCW］久しぶりにやる,0.313795656,0.6862043738
CHINA CODM FINALS VIEWER PARTY! (First 0 Ping COD Mobile Tournament),0.9509738684,0.04902617633
Hadiah Spesial yang Thoriq Beli Buat Fuji Pakai Shopee COD!,0.06912424415,0.9308757186
#1 slept on Call of Duty player...,0.9901100993,0.009889917448
BEST THING IN CALL OF DUTY Right Now,0.9887266755,0.01127329934
Top 3 best smg in call of duty mobile #shorts #cod #cbr4 #mac10 #fennec,0.9466745257,0.05332550034
The Bride Came C.O.D.,0.1518446803,0.8481553197
this is the BEST SMG Class Setup in COD Mobile!,0.9971440434,0.002855990781
Cape Cod Bargain Hunt,0.4833824635,0.5166175961
"ELITE CALL OF DUTY GAMER! - FOCUSED, DETERMINED, DEADLY.",0.6562451124,0.3437549174
Class 11//COD and BOD(chemical oxygen demand and bio chemical demand) explanation in Telugu,0.6170721054,0.3829278648
СПЕЦНАЗ смотрит Call of Duty: Modern Warfare 2 - Rangers Lead the Way  | Реакция Профи,0.4822666645,0.5177333355
COD MOBILE NEEDS TO FIX THIS GLITCH...,0.9940772057,0.00592276454
HOW TO WIN MORE SOLO RANK MATCHES! Call of Duty Mobile,0.9915838242,0.00841609668
Chemical Oxygen Demand COD रासायनिक ऑक्सीजन माँग  Quick & Easy to understand video lecture in Hindi,0.7567551136,0.2432448566
How to Download & Install Call of Duty Mobile On PC! (How to Play COD Mobile On PC APK Download),0.9995074272,0.0004925578251
my FIRST LEGENDARY RANKED games of the DECADE in COD Mobile (I DESTROYED everyone... INSANE),0.9994481206,0.0005519083934
BEST DAMAGE GUN IN CALL OF DUTY MOBILE BATTLE ROYALE!,0.9965587258,0.003441289766
How Many Kropogs to Cape Cod?,0.6453363895,0.3546636403
This is the BEST GUN in COD Mobile… (No skill),0.9984850287,0.001514998614
COD COI - 3 Astuces pour ne plus se tromper,0.08219435811,0.9178056717
COD Crews On Destiny - Let me (Bhana K garu?),0.7210447192,0.2789553106
The Settings You Need To Get BETTER AIM in COD Mobile,0.9977208972,0.002279043896
JOGUEI no NOVO MAPA FORTUNE'S KEEP do COD WARZONE e ISSO aconteceu...,0.2600279748,0.7399719954
"COD: Modern Warfare 2 - Official Reveal Trailer Music Song  (FULL VERSION) | ""Wherever I May Roam""",0.01562600769,0.9843740463
NÃO faça isso (Se quiser me derrubar) COD: WARZONE,0.0606119819,0.9393879771
Así juego COD Mobile con 2 DEDOS + SENSIBILIDAD y HUD,0.4226548672,0.5773451328
I USED A COD POINTS HACK in Call of Duty Mobile... (Free CP Hack),0.9414593577,0.05854065344
WRECKER NABADTRIP SA KALABAN PATI SA KAKAMPI NIYA LAPTRIP! | CALL OF DUTY MOBILE | SND TRASHTALKAN!,0.2345635146,0.7654364705
APROVEITE as MELHORES 10 CLASSES do COD MOBILE AGORA! AS TOP 10 ARMAS (AR) do COD MOBILE SEASON 6!,0.9314959049,0.06850408018
*NEW* SEASON 6 FREE CHARACTER SKINS in COD MOBILE! ALL SEASON 6 FREE CONFIRMED SKINS CODM,0.9976372719,0.002362786792
【最新版】プロが選ぶ『最強武器ランキング』第1位〜第5位＋最強カスタム紹介！【CoDモバイル】,0.8300990462,0.1699010134
Call Of Duty Challengers Elite 2022 | Minnesota RØKKR Open - Day 3,0.8298863173,0.1701136529
JUGANDO COD MOBILE CON UN SUSCRIPTOR,0.2804751992,0.7195248008
COMO CONSEGUIR EL CAMUFLAJE DE DIAMANTE MUCHO MAS RAPIDO EN COD MOBILE / NUEVO METODO / STAR PARDO,0.01197552681,0.9880244136
JET VS JET! | COD MOBILE,0.9020252824,0.09797465801
LARGO Nakoul 2 ( MC ARTISAN . BIIGGY . L 'WEW . BIGGIE G . C O D ) Officiel aventage vidéo,0.002677612938,0.9973223805
Yeni Inka - Buruh COD (Official Music Yi Production),0.02855819836,0.9714418054
Contractors is now the Call of Duty of VR,0.9770236611,0.02297634818
COD (Chemical oxygen demand) - Indicator for water pollution,0.6373931766,0.3626068234
LAS 10 MEJORES ARMAS PARA RANKED EN LA NUEVA TEMPORADA COD MOBILE,0.4215553999,0.5784446001
【悲報】チームデスマッチクソ環境で終わる【CODモバイル】【Tanaka90】,0.2254540622,0.774545908
ÚLTIMA PARTIDA PARA LLEGAR A LEYENDA en BR SOLO VS ESCUADRAS 😨 TENGO MIEDO! ¿Llegue o no? COD MOBILE,0.05642241985,0.9435776472
o COD esquecido.... 🤔,0.04909507558,0.9509048462
"【CoD:BOCW】アプデで新AR!""生きて動く銃が追加!!『死体撃ちされたからボコボコにした結果....!!w』【実況者ジャンヌ】",0.03545060754,0.9645494223
JAPA TAMASHIRO VS PABZERA! - KILL RACE NO COD MOBILE! #2,0.846219182,0.1537808031
A minha MELHOR PARTIDA em REBIRTH 🔥 COD: WARZONE,0.3320987821,0.6679012775
Incarnation Draw | Legendary AK117 Bai Yuekui | Ran Bing | COD Mobile | CODM expensive roboticist,0.55032897,0.44967103
CALL OF DUTY COLD WAR Campaña Completa en Español Latino 2020 | COD Cold War (Xbox Series X),0.04621024802,0.9537897706
NO RECOIL AK47 + MAC-10 HIPFIRE is THE BEST COMBO in COD MOBILE BBATTLE ROYALE !,0.9828752279,0.01712475903
SHI NO NUMA EASTER EGG GUIDE - FULL EASTER EGG TUTORIAL WALKTHROUGH! (COD Vanguard Zombies),0.856741488,0.1432584971
MODERN WARFARE II: LISTE COMPLÈTE DES ATOUTS & AMÉLIORATIONS DE COMBAT ! (COD MWII LEAKS),0.07042112201,0.9295788407
盾・投げナイフ・刀でキルムーブしてみた【COD:WARZONE】,0.1502239704,0.8497760296
