kind,etag,id,snippet.title,snippet.description,snippet.customUrl,snippet.publishedAt,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.localized.title,snippet.localized.description,snippet.country,contentDetails.relatedPlaylists.likes,contentDetails.relatedPlaylists.uploads,statistics.viewCount,statistics.subscriberCount,statistics.hiddenSubscriberCount,statistics.videoCount,topicDetails.topicIds,topicDetails.topicCategories,status.privacyStatus,status.isLinked,status.longUploadsStatus,brandingSettings.channel.title,brandingSettings.channel.keywords,brandingSettings.channel.unsubscribedTrailer,brandingSettings.channel.country,brandingSettings.image.bannerExternalUrl,status.madeForKids,brandingSettings.channel.description,brandingSettings.channel.trackingAnalyticsAccountId,snippet.defaultLanguage,brandingSettings.channel.defaultLanguage,localizations.en_US.title,localizations.en_US.description,localizations.es_ES.title,localizations.es_ES.description
youtube#channel,yduwtyj2Y5xC-6kaZt35iEa4ed8,UCO77OJKVUKmpoJ_vH8V2-Og,MOo NAa,🇵🇰 x 🇺🇲,,2022-02-14T03:54:43.76186Z,https://yt3.ggpht.com/PpSbFW0XcoV9YHImR1-9vWdJhzOdy66EE1dpdu3H1J5yyCzBVZ6ikWTVeLsPRHVZfXGBqaPnPg=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/PpSbFW0XcoV9YHImR1-9vWdJhzOdy66EE1dpdu3H1J5yyCzBVZ6ikWTVeLsPRHVZfXGBqaPnPg=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/PpSbFW0XcoV9YHImR1-9vWdJhzOdy66EE1dpdu3H1J5yyCzBVZ6ikWTVeLsPRHVZfXGBqaPnPg=s800-c-k-c0x00ffffff-no-rj,800,800,MOo NAa,🇵🇰 x 🇺🇲,,,UUO77OJKVUKmpoJ_vH8V2-Og,101004,161,False,152,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,MOo NAa,,,,https://yt3.ggpht.com/gJdBIzUEoG2T6d6uWOJIPTHz5Z6gUmSWnXMB9OO3-eGtIsBryaLPdKg1fOtbPPc8s56ZOHTAGA,,🇵🇰 x 🇺🇲,,,,,,,
youtube#channel,-FM2TkzuoFdZ6bfKh1CtJm_eEcA,UCVcYri_JcQA6ElYXr0WXGoQ,ItsSabrina,,,2011-06-05T22:06:33Z,https://yt3.ggpht.com/ytc/AKedOLRJGvqWiU1kDbiiwUgew81SjfmdYDse0JLxz7sl0g=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLRJGvqWiU1kDbiiwUgew81SjfmdYDse0JLxz7sl0g=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLRJGvqWiU1kDbiiwUgew81SjfmdYDse0JLxz7sl0g=s800-c-k-c0x00ffffff-no-rj,800,800,ItsSabrina,,GB,,UUVcYri_JcQA6ElYXr0WXGoQ,17229302,340000,False,277,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,ItsSabrina,"fashion makeup tutorials hauls blogger testing primark ""chatty tutorials"" itssabrina itssabrinaaa itssabrinaa ""affordable makeup"" ""highend makeup"" ""how to"" ""makeup counters"" Endometriosis UK london tiktok series vlogger guru ITVBE",KzUbp56Tr64,GB,https://yt3.ggpht.com/RmMZjJRvv5K_w5u2l1L6GQlp1Z59VdzNDMcZxWLzEbPQ2iKT1fLYou2Fh2O6jpMSNzUB_yvAbQ,False,,,,,,,,
youtube#channel,LOoHOM2DPTk3rrpWN5VTdCvnk4k,UCKETkXmIdIDJ2faHOGgxINw,Roxanne Latulippe,"Hiii Guys! - Join Me! ♥️

✨ Ignite Your Passion Through Artistry ✨ Be The Best Version Of Yourself ✨

A Channel where you can find everything beauty/lifestyle related. 🥰
From Makeup Tutorials, to Skincare videos, to reviews, to Fashion Content, Hair care and Lifestyle.

It is a platform that I use to be creative, to express myself and give you Beautiez the content that you want to see. 

Consider following me on my other social media :

- Instagram : RoxanneLatulippe.MUA

Love Kisses xoxoxo",roxannelatulippe,2019-08-11T01:14:07Z,https://yt3.ggpht.com/o6gi-B7HIMnb-QoKNYZWFf2k4xYZ3ot8KOts0jy1-YwvujnKd314x_OxbXCMFFp7zrIWGYEc9RM=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/o6gi-B7HIMnb-QoKNYZWFf2k4xYZ3ot8KOts0jy1-YwvujnKd314x_OxbXCMFFp7zrIWGYEc9RM=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/o6gi-B7HIMnb-QoKNYZWFf2k4xYZ3ot8KOts0jy1-YwvujnKd314x_OxbXCMFFp7zrIWGYEc9RM=s800-c-k-c0x00ffffff-no-rj,800,800,Roxanne Latulippe,"Hiii Guys! - Join Me! ♥️

✨ Ignite Your Passion Through Artistry ✨ Be The Best Version Of Yourself ✨

A Channel where you can find everything beauty/lifestyle related. 🥰
From Makeup Tutorials, to Skincare videos, to reviews, to Fashion Content, Hair care and Lifestyle.

It is a platform that I use to be creative, to express myself and give you Beautiez the content that you want to see. 

Consider following me on my other social media :

- Instagram : RoxanneLatulippe.MUA

Love Kisses xoxoxo",CA,,UUKETkXmIdIDJ2faHOGgxINw,1608173,8420,False,571,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,Roxanne Latulippe,"""makeup tutorial"" ""makeup look"" makeup ""hooded eyes"" ""makeup review"" skincare ""skincare review"" ""skin care"" acne hair ""hair care"" hairstyle fashion thrift thrifting hauls lifestyle vlog haul beauty ""how to"" mua roxanne ""roxanne latulippe"" passion artistry",BWBTNRtewCQ,CA,https://yt3.ggpht.com/Je7PoGgvbXXRF8tpnMmSrFc8g21dQuOtSWyBsSYEp61cZe0eJCd3KIpc1TpNGIxUm6mqG_rcEQ,False,"Hiii Guys! - Join Me! ♥️

✨ Ignite Your Passion Through Artistry ✨ Be The Best Version Of Yourself ✨

A Channel where you can find everything beauty/lifestyle related. 🥰
From Makeup Tutorials, to Skincare videos, to reviews, to Fashion Content, Hair care and Lifestyle.

It is a platform that I use to be creative, to express myself and give you Beautiez the content that you want to see. 

Consider following me on my other social media :

- Instagram : RoxanneLatulippe.MUA

Love Kisses xoxoxo",,,,,,,
youtube#channel,VtMkac4bvUafUQSKW6UeasqG-rA,UChYAzaPeup541059HDNp8IQ,Claru Beauty,"Beauty is an enjoyable thing and make-up has been  a hubbie for me, for many years. I have searched, tested, tried out and watched many videos  on new colors, textures, formulas and releases that have happened with many different brands out there. Finally I decided to make a youtube channel to share my thoughts and play with my collection.

Hope you can enjoy my reviews, ideas and really the time together. Looking forward to read your comments, suggestions and learn as well about beauty products and about technology as in order to be a youtuber, it seems there is a whole world to learn  all together. New adventure is a new beauty in my life and you all will be a part of it.

Thank you for watching. And please SUBSCRIBE TO MY CHANNEL (favorite new words now)

Other topics to be included: Skin care, candles, fragrance, crystals, animals, jewelry, fashion, lifestyle and few lines of  philosophy.

Instagram: @clarubeauty

For PR/Business inquiries, please DM me on Instagram @clarubeauty 

",clarubeauty,2021-10-14T21:08:22.624924Z,https://yt3.ggpht.com/8Z8duu-2BoRgDRMmi1hxAklGB7749bBLqMrzpx0MOvw170s0d7mIRpvK4-NKiDwNBzKbqipgMGs=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/8Z8duu-2BoRgDRMmi1hxAklGB7749bBLqMrzpx0MOvw170s0d7mIRpvK4-NKiDwNBzKbqipgMGs=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/8Z8duu-2BoRgDRMmi1hxAklGB7749bBLqMrzpx0MOvw170s0d7mIRpvK4-NKiDwNBzKbqipgMGs=s800-c-k-c0x00ffffff-no-rj,800,800,Claru Beauty,"Beauty is an enjoyable thing and make-up has been  a hubbie for me, for many years. I have searched, tested, tried out and watched many videos  on new colors, textures, formulas and releases that have happened with many different brands out there. Finally I decided to make a youtube channel to share my thoughts and play with my collection.

Hope you can enjoy my reviews, ideas and really the time together. Looking forward to read your comments, suggestions and learn as well about beauty products and about technology as in order to be a youtuber, it seems there is a whole world to learn  all together. New adventure is a new beauty in my life and you all will be a part of it.

Thank you for watching. And please SUBSCRIBE TO MY CHANNEL (favorite new words now)

Other topics to be included: Skin care, candles, fragrance, crystals, animals, jewelry, fashion, lifestyle and few lines of  philosophy.

Instagram: @clarubeauty

For PR/Business inquiries, please DM me on Instagram @clarubeauty 

",US,,UUhYAzaPeup541059HDNp8IQ,193774,1300,False,391,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,Claru Beauty,makeup beauty luxury life style fragrance perfumes reviews tutorial unboxing firstimpressions unique playful sacred luxurymakeup naturallook naturalmakeup crystals jewelry scent foundation eyeshadows lipstick blush women mexican blueeyes hoodedeyes redlipstick boldlipstick shorthair pepperhair lightskin dryskin inspiration fun chanel charlottetilbury lisaeldridgemakeup dior surratt westmanatelier bobbibrown cledepeau tomford thrive intimate blackwhitehair over50 latin 2022 2021 cleanmakeup,zb3hcBEOkkg,US,https://yt3.ggpht.com/ZBOhkHv5r8POLZec7u7TTqv_I8ORaCeGs5WaLrXJTsGGU30fQ77ViXY1hkwt_m4L2u7tmwWKsw,False,"Beauty is an enjoyable thing and make-up has been  a hubbie for me, for many years. I have searched, tested, tried out and watched many videos  on new colors, textures, formulas and releases that have happened with many different brands out there. Finally I decided to make a youtube channel to share my thoughts and play with my collection.

Hope you can enjoy my reviews, ideas and really the time together. Looking forward to read your comments, suggestions and learn as well about beauty products and about technology as in order to be a youtuber, it seems there is a whole world to learn  all together. New adventure is a new beauty in my life and you all will be a part of it.

Thank you for watching. And please SUBSCRIBE TO MY CHANNEL (favorite new words now)

Other topics to be included: Skin care, candles, fragrance, crystals, animals, jewelry, fashion, lifestyle and few lines of  philosophy.

Instagram: @clarubeauty

For PR/Business inquiries, please DM me on Instagram @clarubeauty 

",,,,,,,
youtube#channel,oPZZ3jatW4BqK8agOULW0lHhZG4,UCWJJrqVf4suuuMKa6LXmoMA,Smurfygurly,Fragrance reviews with occasional appearances from the very naughty and not at all shy Pussy Galore,,2012-01-06T22:35:40Z,https://yt3.ggpht.com/ytc/AKedOLRjfOQSCie6md-Jhbsh4Ehg01vgcRwW2owwH2lP1A=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLRjfOQSCie6md-Jhbsh4Ehg01vgcRwW2owwH2lP1A=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLRjfOQSCie6md-Jhbsh4Ehg01vgcRwW2owwH2lP1A=s800-c-k-c0x00ffffff-no-rj,800,800,Smurfygurly,Fragrance reviews with occasional appearances from the very naughty and not at all shy Pussy Galore,GB,,UUWJJrqVf4suuuMKa6LXmoMA,1532285,6310,False,1034,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,Smurfygurly,"fragrance reviews beauty perfume perfumes fragrances ""niche perfumes"" ""niche fragrances"" ""indie perfumes"" ""indie fragrances"" ""fragrance reviewer"" ""fragrance reviews""",,GB,https://lh3.googleusercontent.com/PjTEJ9mUAAYOM8SjV8P7DaEj2RMeMo_Vw7nvz41sOsNOG5EgBS60T9u8l1I0jIVy0R6d8O86jA,False,Fragrance reviews with occasional appearances from the very naughty and not at all shy Pussy Galore,,,,,,,
youtube#channel,8w8oZ2Ubc2T8o4HsFyQkk3ca7x0,UCW0CzxjLLM5NXkfKxNuxc8Q,Sebastian Furtado,"My name is Sebastián Furtado as the channel name suggests and welcome to my channel! 
Where I will be talking about various things that I believe are beautiful. Including, but not exclusive to, perfumes and scarves which are two of my biggest passions. Things are just getting started and I hope you’re on board for the journey. I’m a firm believer that the world needs more beauty. ",,2021-06-22T09:31:19.760689Z,https://yt3.ggpht.com/G9OqZGO434uIcLOHcm3pQP9088WAaKu0uAmlpIHK9Aaw0OEbwqLv61CrxM-5L8usiwyElkFM=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/G9OqZGO434uIcLOHcm3pQP9088WAaKu0uAmlpIHK9Aaw0OEbwqLv61CrxM-5L8usiwyElkFM=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/G9OqZGO434uIcLOHcm3pQP9088WAaKu0uAmlpIHK9Aaw0OEbwqLv61CrxM-5L8usiwyElkFM=s800-c-k-c0x00ffffff-no-rj,800,800,Sebastian Furtado,"My name is Sebastián Furtado as the channel name suggests and welcome to my channel! 
Where I will be talking about various things that I believe are beautiful. Including, but not exclusive to, perfumes and scarves which are two of my biggest passions. Things are just getting started and I hope you’re on board for the journey. I’m a firm believer that the world needs more beauty. ",,,UUW0CzxjLLM5NXkfKxNuxc8Q,35665,609,False,60,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,Sebastian Furtado,,,,,,"My name is Sebastián Furtado as the channel name suggests and welcome to my channel! 
Where I will be talking about various things that I believe are beautiful. Including, but not exclusive to, perfumes and scarves which are two of my biggest passions. Things are just getting started and I hope you’re on board for the journey. I’m a firm believer that the world needs more beauty. ",,,,,,,
youtube#channel,AatBNye5ZqZpqdKEmb5ADCwGpqs,UCk2-B9uKG1tpbaZ1Te2Ag0A,Sahar Varona,"Hi everyone, welcome to my channel, my name is Sahar.

I'm an aspiring Youtuber beauty and DIY guru. Working as a full time chemist and business executive, and every video I post has been made with love, passion and HUSSLE!

IG: SWEETANDSAHAR",saharvaronagoogleplus,2010-05-06T00:59:46Z,https://yt3.ggpht.com/ytc/AKedOLRcQVTa_ZPRB6ZUE-3saONKGCC8-xC-dADAzu8S4OA=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLRcQVTa_ZPRB6ZUE-3saONKGCC8-xC-dADAzu8S4OA=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLRcQVTa_ZPRB6ZUE-3saONKGCC8-xC-dADAzu8S4OA=s800-c-k-c0x00ffffff-no-rj,800,800,Sahar Varona,"Hi everyone, welcome to my channel, my name is Sahar.

I'm an aspiring Youtuber beauty and DIY guru. Working as a full time chemist and business executive, and every video I post has been made with love, passion and HUSSLE!

IG: SWEETANDSAHAR",CA,,UUk2-B9uKG1tpbaZ1Te2Ag0A,394187,2410,False,121,"['/m/019_rr', '/m/041xxh']","['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Physical_attractiveness']",public,True,longUploadsUnspecified,Sahar Varona,"beauty makeup tutorials filipino philippines eyeshadow trending viral ""beauty videos"" youtuber youtube new funny ""new video"" canada",Rg7YV23JFYk,CA,https://lh3.googleusercontent.com/ID32y4HDTztr5fw77gwQGrdw_ArZubZJ8G3Ik5plI6TkYL9OxZWg8xdKgUpJ_fb3PJN9CkzAIsY,False,"Hi everyone, welcome to my channel, my name is Sahar.

I'm an aspiring Youtuber beauty and DIY guru. Working as a full time chemist and business executive, and every video I post has been made with love, passion and HUSSLE!

IG: SWEETANDSAHAR",,,,,,,
youtube#channel,OcYF5POcF-Iq4pHXltRSUepZrlI,UCWohPOrI-aYgo8jBcs-0Ulg,B Rich Beauty,"Welcome #BeautyBestie to my channel. Grab your beverage because we are here to sip and see. My channel is bringing you all things beauty. I bring you the latest in hot topics Monday,Wednesday and Friday with ""Matcha with Brandon"" series. I bring a new artistry video every Sunday. Lastly, we often get a sneak peak into some of favorite people's makeup bag!
  So grab your beverage and enjoy, leggo! 
",brichbeauty,2012-12-12T01:26:03Z,https://yt3.ggpht.com/ytc/AKedOLRXJ7XdeCfnZ0hDcKaplVN6GGTGoMSap8ZJ35dI2A=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLRXJ7XdeCfnZ0hDcKaplVN6GGTGoMSap8ZJ35dI2A=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLRXJ7XdeCfnZ0hDcKaplVN6GGTGoMSap8ZJ35dI2A=s800-c-k-c0x00ffffff-no-rj,800,800,B Rich Beauty,"Welcome #BeautyBestie to my channel. Grab your beverage because we are here to sip and see. My channel is bringing you all things beauty. I bring you the latest in hot topics Monday,Wednesday and Friday with ""Matcha with Brandon"" series. I bring a new artistry video every Sunday. Lastly, we often get a sneak peak into some of favorite people's makeup bag!
  So grab your beverage and enjoy, leggo! 
",US,,UUWohPOrI-aYgo8jBcs-0Ulg,145942,2370,False,431,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,B Rich Beauty,"""B Rich Beauty"" BrichBeauty makeup beauty MAC ""MAC Cosmetics"" ""makeup tutorial"" how-to ""how to"" guru ""beauty blogger"" ""male blogger"" transformation mua fashion lifestyle rhoa wwhl ""bravo tv"" ""e news"" ""real housewives of atlanta"" ""Hot topics"" ""trending makeup""",b7jRMPXUy6s,US,https://yt3.ggpht.com/5sow_9dinlSx3lUDmVm6oWJWtr5R6LGK8s8pXHMSOhDKJskDgdhnJ0WCoc_xi4UbOu_Cr_yMtQA,,"Welcome #BeautyBestie to my channel. Grab your beverage because we are here to sip and see. My channel is bringing you all things beauty. I bring you the latest in hot topics Monday,Wednesday and Friday with ""Matcha with Brandon"" series. I bring a new artistry video every Sunday. Lastly, we often get a sneak peak into some of favorite people's makeup bag!
  So grab your beverage and enjoy, leggo! 
",,,,,,,
youtube#channel,P2ObmYxsFOLcqAS4mwnv3SoIHxo,UCBFCMtS6QSaNkOOmlyL2Gww,Just_Anne,"Hi, my name is Anne. I decided to name my channel Just_Anne because it's just me being me.  I want you to feel like you are sitting with me drinking a cup of coffee ( or whatever you like to drink🤪) and sharing our love for makeup/beauty  together. I am in my 40's and I believe full heartedly that we can inspire each other at any age. I LOVE makeup/beauty and want to share my passion with you. My channel is based on subscription unboxings, hauls, reviews, GRWM's, occasional car vlogs and anything to do with beauty. If you enjoy my content, please subscribe and join our family. Love Ya💜😘

I started my channel February 22 2017

BUSINESS INQUIRES ONLY:
Annedunn3@gmail.com

COME STALK ME ON MY OTHER SOCIAL MEDIA ACCOUNTS!!",justanne,2012-04-25T03:56:56Z,https://yt3.ggpht.com/F3Fu0KvC6vOmFgdhZ5FQXPbYPaaalJeULZSKeXhW4B6VLLrZUFbTrv1fjTVzKU0LukFtXOqggQ=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/F3Fu0KvC6vOmFgdhZ5FQXPbYPaaalJeULZSKeXhW4B6VLLrZUFbTrv1fjTVzKU0LukFtXOqggQ=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/F3Fu0KvC6vOmFgdhZ5FQXPbYPaaalJeULZSKeXhW4B6VLLrZUFbTrv1fjTVzKU0LukFtXOqggQ=s800-c-k-c0x00ffffff-no-rj,800,800,Just_Anne,"Hi, my name is Anne. I decided to name my channel Just_Anne because it's just me being me.  I want you to feel like you are sitting with me drinking a cup of coffee ( or whatever you like to drink🤪) and sharing our love for makeup/beauty  together. I am in my 40's and I believe full heartedly that we can inspire each other at any age. I LOVE makeup/beauty and want to share my passion with you. My channel is based on subscription unboxings, hauls, reviews, GRWM's, occasional car vlogs and anything to do with beauty. If you enjoy my content, please subscribe and join our family. Love Ya💜😘

I started my channel February 22 2017

BUSINESS INQUIRES ONLY:
Annedunn3@gmail.com

COME STALK ME ON MY OTHER SOCIAL MEDIA ACCOUNTS!!",US,,UUBFCMtS6QSaNkOOmlyL2Gww,8136207,51300,False,1011,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,Just_Anne,"just_anne unboxing ""unboxing boxycharm"" ""boxycharm unboxing"" ""ipsy unboxing"" ""unboxing subscription box"" ""subscription box unboxing"" ""just anne"" ""just_anne unboxing"" ""funny video"" ""comedy video"" ""just_annes world"" ""jersey tea podcast"" ""beauty box"" ""mystery box unboxing"" ""mystery box""",bAhV_9loRbs,US,https://yt3.ggpht.com/Vivnt5jgPAgvoVk_6vy0kuh5cS2_hFF89y_n7rLrkbT8wKw0RP6N2WtIn_8gC5LY0p6027YD,False,"Hi, my name is Anne. I decided to name my channel Just_Anne because it's just me being me.  I want you to feel like you are sitting with me drinking a cup of coffee ( or whatever you like to drink🤪) and sharing our love for makeup/beauty  together. I am in my 40's and I believe full heartedly that we can inspire each other at any age. I LOVE makeup/beauty and want to share my passion with you. My channel is based on subscription unboxings, hauls, reviews, GRWM's, occasional car vlogs and anything to do with beauty. If you enjoy my content, please subscribe and join our family. Love Ya💜😘

I started my channel February 22 2017

BUSINESS INQUIRES ONLY:
Annedunn3@gmail.com

COME STALK ME ON MY OTHER SOCIAL MEDIA ACCOUNTS!!",,en,en,Just_Anne,"Hi, my name is Anne. I decided to name my channel Just_Anne because it's just me being me.  I want you to feel like you are sitting with me drinking a cup of coffee ( or whatever you like to drink🤪) and sharing our love for makeup/beauty  together. I am in my 40's and I believe full heartedly that we can inspire each other at any age. I LOVE makeup/beauty and want to share my passion with you. My channel is based on subscription unboxings, hauls, reviews, GRWM's, occasional car vlogs and anything to do with beauty. If you enjoy my content, please subscribe and join our family. Love Ya💜😘

I started my channel February 22 2017

BUSINESS INQUIRES ONLY:
Annedunn3@gmail.com

COME STALK ME ON MY OTHER SOCIAL MEDIA ACCOUNTS!!",JUST_ANNE,
youtube#channel,Mb8eCFg3xtCUCar0l7e6AhMjQC8,UC6iZ2EtAVnYXc4hOx3E7J5Q,Sam Scents,"Hey there welcome to my channel 
My name is Sam and i have a love of fragrances 
This channel was created to talk about, review and just enjoy the world of fragrances 
So sit back relax and enjoy the content!",,2019-02-10T11:15:37Z,https://yt3.ggpht.com/ytc/AKedOLRxiavy6_QDfDSzenJQhz3ByUY2pRl2xIVHDklC=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLRxiavy6_QDfDSzenJQhz3ByUY2pRl2xIVHDklC=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLRxiavy6_QDfDSzenJQhz3ByUY2pRl2xIVHDklC=s800-c-k-c0x00ffffff-no-rj,800,800,Sam Scents,"Hey there welcome to my channel 
My name is Sam and i have a love of fragrances 
This channel was created to talk about, review and just enjoy the world of fragrances 
So sit back relax and enjoy the content!",IL,,UU6iZ2EtAVnYXc4hOx3E7J5Q,52857,231,False,55,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,Sam Scents,"""sam scents""",,IL,https://yt3.ggpht.com/f5J740fwC1EHp7vXv0yppzXoiH6uOipFUJ5MRuCxNGgXiAb4G9W0T-9tFdiPM1Q_BSSxJUT4,False,"Hey there welcome to my channel 
My name is Sam and i have a love of fragrances 
This channel was created to talk about, review and just enjoy the world of fragrances 
So sit back relax and enjoy the content!",UA-138887783-1,en,en,Sam Scents,"Hey there welcome to my channel 
My name is Sam and i have a love of fragrances 
This channel was created to talk about, review and just enjoy the world of fragrances 
So sit back relax and enjoy the content!",,
